id_venda,data,produto,categoria,regiao,vendedor,preco_unitario,quantidade,receita,custo,lucro
266,2023-06-29,Webcam,Vídeo,Nordeste,Ana,3306.47,1,3306.47,2786.19,520.28
267,2023-03-17,Notebook,Computadores,Sudeste,Helena,5090.99,3,15272.97,9885.51,5387.46
268,2023-02-03,Webcam,Vídeo,Sul,Helena,4292.57,6,25755.42,19970.32,5785.1
269,2024-09-10,Headset,Áudio,Sul,Fernanda,4383.71,9,39453.39,23520.86,15932.53
270,2022-01-15,SSD,Armazenamento,Nordeste,Carlos,4777.54,1,4777.54,3619.03,1158.51
271,2024-03-21,Webcam,Vídeo,Norte,Helena,5687.69,2,11375.38,6876.37,4499.01
272,2021-01-10,Mouse,Periféricos,Centro-Oeste,Carlos,6119.61,5,30598.05,24204.57,6393.48
273,2023-04-18,HD Externo,Armazenamento,Centro-Oeste,Bruno,4433.18,6,26599.08,14647.45,11951.63
274,2022-07-13,Notebook,Computadores,Norte,Gabriel,5308.5,9,47776.5,34311.04,13465.46
275,2023-01-03,Teclado,Periféricos,Nordeste,Daniela,7976.25,8,63810.0,33761.08,30048.92
276,2024-04-10,Notebook,Computadores,Norte,Helena,4987.89,8,39903.12,28734.85,11168.27
277,2024-08-02,HD Externo,Armazenamento,Sul,Daniela,5175.48,4,20701.92,12728.69,7973.23
278,2021-12-28,Headset,Áudio,Sul,Gabriel,3307.1,4,13228.4,7835.66,5392.74
279,2021-06-25,Mouse,Periféricos,Centro-Oeste,Eduardo,2228.9,5,11144.5,6453.69,4690.81
280,2024-04-10,Teclado,Periféricos,Sudeste,Bruno,7536.22,3,22608.66,18492.7,4115.96
281,2023-02-08,SSD,Armazenamento,Norte,Helena,825.62,4,3302.48,2784.76,517.72
282,2021-05-25,Mouse,Periféricos,Norte,Daniela,6805.48,5,34027.4,21149.44,12877.96
283,2023-10-09,Monitor,Monitores,Sudeste,Helena,3914.16,10,39141.6,29812.02,9329.58
284,2023-09-12,Monitor,Monitores,Sudeste,Fernanda,3516.03,2,7032.06,5330.99,1701.07
285,2023-10-13,Headset,Áudio,Nordeste,Carlos,5706.42,9,51357.78,34102.1,17255.68
286,2024-03-07,Headset,Áudio,Norte,Helena,4272.18,9,38449.62,23096.43,15353.19
287,2021-04-15,Mouse,Periféricos,Centro-Oeste,Gabriel,610.92,10,6109.2,3612.73,2496.47
288,2021-10-27,Notebook,Computadores,Norte,Eduardo,1991.69,9,17925.21,14257.87,3667.34
289,2021-08-14,Notebook,Computadores,Nordeste,Helena,5080.54,8,40644.32,24880.84,15763.48
290,2025-01-13,Mouse,Periféricos,Centro-Oeste,Helena,7268.94,2,14537.88,7653.53,6884.35
291,2021-08-28,Notebook,Computadores,Centro-Oeste,Carlos,6008.3,5,30041.5,24029.25,6012.25
292,2024-10-02,Monitor,Monitores,Centro-Oeste,Bruno,2383.38,2,4766.76,2562.91,2203.85
293,2022-08-29,Webcam,Vídeo,Sudeste,Helena,4920.46,4,19681.84,15274.23,4407.61
294,2021-03-27,Mouse,Periféricos,Nordeste,Daniela,2310.19,3,6930.57,5007.72,1922.85
295,2023-02-01,SSD,Armazenamento,Sudeste,Gabriel,6632.82,3,19898.46,12977.98,6920.48
296,2022-06-15,SSD,Armazenamento,Sul,Fernanda,4707.57,8,37660.56,21266.29,16394.27
297,2024-04-28,SSD,Armazenamento,Centro-Oeste,Fernanda,508.39,6,3050.34,2241.3,809.04
298,2022-05-19,Headset,Áudio,Centro-Oeste,Gabriel,6315.4,9,56838.6,46637.76,10200.84
299,2022-11-29,Mouse,Periféricos,Sudeste,Ana,1151.84,4,4607.36,2574.66,2032.7
300,2023-07-08,Monitor,Monitores,Sudeste,Fernanda,2141.55,5,10707.75,6198.57,4509.18
301,2022-04-09,Webcam,Vídeo,Sudeste,Bruno,2169.89,2,4339.78,3175.84,1163.94
302,2021-06-02,Monitor,Monitores,Norte,Carlos,7484.51,4,29938.04,22503.35,7434.69
303,2024-09-26,HD Externo,Armazenamento,Norte,Helena,5770.31,6,34621.86,28223.42,6398.44
304,2024-12-12,Headset,Áudio,Sul,Ana,5759.02,6,34554.12,20243.34,14310.78
305,2021-04-02,Notebook,Computadores,Sudeste,Eduardo,5065.9,6,30395.4,17508.59,12886.81
306,2023-09-17,Headset,Áudio,Sul,Carlos,1183.11,2,2366.22,1274.46,1091.76
307,2025-01-10,Webcam,Vídeo,Nordeste,Daniela,4527.38,4,18109.52,13112.52,4997.0
308,2024-10-25,HD Externo,Armazenamento,Sul,Ana,4650.67,1,4650.67,3875.93,774.74
309,2021-06-04,Monitor,Monitores,Sul,Gabriel,3655.41,1,3655.41,2024.97,1630.44
310,2024-10-25,Headset,Áudio,Nordeste,Fernanda,3318.98,4,13275.92,8577.19,4698.73
311,2022-10-20,Teclado,Periféricos,Nordeste,Eduardo,5097.89,2,10195.78,8050.84,2144.94
312,2021-05-10,Mouse,Periféricos,Norte,Helena,6928.14,10,69281.4,34976.45,34304.95
313,2022-01-16,Mouse,Periféricos,Nordeste,Gabriel,5904.3,7,41330.1,24555.78,16774.32
314,2024-09-01,Webcam,Vídeo,Norte,Fernanda,5745.58,5,28727.9,22332.51,6395.39
315,2022-08-17,Teclado,Periféricos,Centro-Oeste,Ana,6940.84,4,27763.36,22261.82,5501.54
316,2022-02-28,Teclado,Periféricos,Norte,Gabriel,2871.42,10,28714.2,15744.11,12970.09
317,2025-01-09,SSD,Armazenamento,Sul,Ana,5818.08,6,34908.48,28963.61,5944.87
318,2022-03-29,Notebook,Computadores,Sudeste,Bruno,7757.39,8,62059.12,47548.22,14510.9
319,2022-01-09,SSD,Armazenamento,Sul,Daniela,805.07,5,4025.35,2638.74,1386.61
320,2021-02-14,Headset,Áudio,Centro-Oeste,Eduardo,5310.86,10,53108.6,31375.68,21732.92
321,2024-07-19,HD Externo,Armazenamento,Norte,Daniela,3815.9,2,7631.8,3889.45,3742.35
322,2024-07-31,Headset,Áudio,Sul,Fernanda,3477.82,3,10433.46,7260.8,3172.66
323,2024-08-24,Teclado,Periféricos,Nordeste,Helena,5792.0,3,17376.0,8829.06,8546.94
324,2024-06-25,Teclado,Periféricos,Nordeste,Daniela,1085.08,6,6510.48,3790.81,2719.67
325,2024-11-30,Mouse,Periféricos,Sul,Eduardo,452.15,4,1808.6,1518.4,290.2
326,2021-12-11,Mouse,Periféricos,Sul,Eduardo,7935.99,3,23807.97,14116.37,9691.6
327,2021-03-05,Monitor,Monitores,Sudeste,Gabriel,3872.56,9,34853.04,25788.11,9064.93
328,2024-12-13,HD Externo,Armazenamento,Centro-Oeste,Gabriel,911.59,1,911.59,536.37,375.22
329,2021-09-01,Notebook,Computadores,Sudeste,Carlos,7101.07,4,28404.28,19968.5,8435.78
330,2023-07-20,Teclado,Periféricos,Sudeste,Eduardo,2809.9,2,5619.8,3935.63,1684.17
331,2021-09-05,Mouse,Periféricos,Nordeste,Eduardo,2592.11,3,7776.33,4244.59,3531.74
332,2021-09-25,Headset,Áudio,Sudeste,Daniela,3466.83,1,3466.83,1842.14,1624.69
333,2021-02-12,Teclado,Periféricos,Sul,Gabriel,3872.74,2,7745.48,6444.53,1300.95
334,2025-01-17,HD Externo,Armazenamento,Norte,Daniela,1035.74,7,7250.18,3771.36,3478.82
335,2025-01-12,Headset,Áudio,Norte,Daniela,4069.17,3,12207.51,9158.68,3048.83
336,2024-10-07,HD Externo,Armazenamento,Nordeste,Gabriel,1718.24,4,6872.96,4207.05,2665.91
337,2021-07-15,Monitor,Monitores,Sudeste,Eduardo,4716.8,3,14150.4,7166.1,6984.3
338,2021-12-06,Monitor,Monitores,Nordeste,Carlos,695.89,1,695.89,456.94,238.95
339,2023-05-08,Mouse,Periféricos,Sudeste,Daniela,4947.04,4,19788.16,15323.07,4465.09
340,2023-10-17,Notebook,Computadores,Norte,Ana,653.8,6,3922.8,3140.78,782.02
341,2024-02-11,Teclado,Periféricos,Nordeste,Carlos,3110.6,9,27995.4,17087.04,10908.36
342,2023-02-07,Teclado,Periféricos,Sudeste,Gabriel,7376.41,6,44258.46,33942.74,10315.72
343,2022-12-01,Notebook,Computadores,Norte,Daniela,3058.21,5,15291.05,8432.16,6858.89
344,2024-08-29,Notebook,Computadores,Nordeste,Eduardo,6694.45,5,33472.25,20395.11,13077.14
345,2021-08-12,HD Externo,Armazenamento,Norte,Ana,346.98,1,346.98,274.89,72.09
346,2021-06-05,SSD,Armazenamento,Sul,Fernanda,714.7,10,7147.0,3918.84,3228.16
347,2022-04-02,Teclado,Periféricos,Centro-Oeste,Fernanda,443.32,4,1773.28,1178.4,594.88
348,2021-05-10,Headset,Áudio,Sudeste,Ana,5400.7,8,43205.6,29091.33,14114.27
349,2022-07-09,Teclado,Periféricos,Sudeste,Bruno,4991.82,3,14975.46,11459.62,3515.84
350,2022-07-14,Webcam,Vídeo,Norte,Gabriel,2260.38,2,4520.76,3220.76,1300.0
351,2021-07-10,SSD,Armazenamento,Nordeste,Carlos,3809.64,9,34286.76,27182.69,7104.07
352,2024-05-09,Notebook,Computadores,Centro-Oeste,Gabriel,6954.79,8,55638.32,35238.48,20399.84
353,2024-07-28,Webcam,Vídeo,Sudeste,Fernanda,6613.09,3,19839.27,13502.97,6336.3
354,2023-04-02,Monitor,Monitores,Norte,Ana,543.11,6,3258.66,1857.73,1400.93
355,2023-12-10,HD Externo,Armazenamento,Centro-Oeste,Gabriel,6899.53,5,34497.65,22067.61,12430.04
356,2024-03-14,Headset,Áudio,Norte,Daniela,7256.31,10,72563.1,40541.78,32021.32
357,2024-08-31,HD Externo,Armazenamento,Sul,Ana,307.04,5,1535.2,1056.74,478.46
358,2023-02-02,Headset,Áudio,Norte,Ana,5710.86,9,51397.74,34704.92,16692.82
359,2023-11-23,HD Externo,Armazenamento,Norte,Gabriel,7380.64,5,36903.2,25073.8,11829.4
360,2024-11-08,Mouse,Periféricos,Norte,Fernanda,5726.93,8,45815.44,23667.98,22147.46
361,2023-05-17,Webcam,Vídeo,Norte,Eduardo,604.48,3,1813.44,965.74,847.7
362,2021-02-01,Webcam,Vídeo,Norte,Carlos,6226.03,5,31130.15,22807.09,8323.06
363,2024-10-25,Headset,Áudio,Sudeste,Eduardo,3979.77,2,7959.54,6437.97,1521.57
364,2022-09-21,Teclado,Periféricos,Norte,Ana,7869.39,4,31477.56,19734.67,11742.89
365,2022-10-21,SSD,Armazenamento,Nordeste,Daniela,7561.26,2,15122.52,8185.31,6937.21
366,2023-11-03,Mouse,Periféricos,Sudeste,Daniela,3561.26,4,14245.04,7941.28,6303.76
367,2024-02-15,Teclado,Periféricos,Nordeste,Bruno,7902.38,1,7902.38,6094.36,1808.02
368,2024-07-19,Monitor,Monitores,Norte,Eduardo,7702.18,1,7702.18,4162.67,3539.51
369,2022-08-27,Headset,Áudio,Nordeste,Daniela,7264.05,9,65376.45,39535.55,25840.9
370,2022-07-30,Notebook,Computadores,Nordeste,Fernanda,7029.71,4,28118.84,20041.06,8077.78
371,2024-11-09,SSD,Armazenamento,Norte,Helena,4321.29,9,38891.61,20342.16,18549.45
372,2021-02-10,Notebook,Computadores,Sul,Fernanda,2043.61,7,14305.27,10653.93,3651.34
373,2024-10-11,Mouse,Periféricos,Norte,Eduardo,3496.03,2,6992.06,5567.7,1424.36
374,2022-07-07,SSD,Armazenamento,Nordeste,Ana,7128.06,1,7128.06,4800.85,2327.21
375,2024-09-01,Headset,Áudio,Norte,Helena,201.71,8,1613.68,1057.14,556.54
376,2023-05-21,SSD,Armazenamento,Sudeste,Ana,3455.44,4,13821.76,10335.85,3485.91
377,2022-09-08,Headset,Áudio,Nordeste,Fernanda,2629.42,4,10517.68,6453.83,4063.85
378,2023-04-26,Teclado,Periféricos,Sudeste,Fernanda,6825.49,1,6825.49,3584.31,3241.18
379,2023-04-22,Monitor,Monitores,Sul,Ana,4388.43,2,8776.86,5614.29,3162.57
380,2022-03-27,Teclado,Periféricos,Sul,Gabriel,499.02,2,998.04,747.62,250.42
381,2024-08-19,Notebook,Computadores,Norte,Gabriel,172.93,4,691.72,409.8,281.92
382,2022-04-02,Headset,Áudio,Centro-Oeste,Helena,5736.79,9,51631.11,38478.33,13152.78
383,2024-05-15,SSD,Armazenamento,Sudeste,Gabriel,3036.33,10,30363.3,24337.27,6026.03
384,2021-07-27,HD Externo,Armazenamento,Norte,Carlos,3138.32,1,3138.32,1863.17,1275.15
385,2022-04-01,Headset,Áudio,Centro-Oeste,Ana,7891.71,4,31566.84,17079.63,14487.21
386,2021-07-11,Mouse,Periféricos,Centro-Oeste,Fernanda,1561.58,8,12492.64,7385.59,5107.05
387,2023-09-29,HD Externo,Armazenamento,Nordeste,Gabriel,6187.31,10,61873.1,33270.31,28602.79
388,2024-09-27,Teclado,Periféricos,Nordeste,Carlos,350.94,4,1403.76,1124.12,279.64
389,2022-01-28,Monitor,Monitores,Sudeste,Gabriel,4777.95,8,38223.6,28083.91,10139.69
390,2023-10-20,SSD,Armazenamento,Sul,Eduardo,7888.17,1,7888.17,4957.72,2930.45
391,2021-01-31,Teclado,Periféricos,Centro-Oeste,Helena,7310.04,3,21930.12,11934.11,9996.01
392,2023-08-02,HD Externo,Armazenamento,Centro-Oeste,Helena,6426.47,5,32132.35,19272.51,12859.84
393,2022-07-03,Notebook,Computadores,Norte,Daniela,4371.78,4,17487.12,13345.76,4141.36
394,2022-10-23,Teclado,Periféricos,Centro-Oeste,Gabriel,5381.67,3,16145.01,11147.37,4997.64
395,2022-11-19,Headset,Áudio,Sul,Fernanda,7178.25,3,21534.75,16700.23,4834.52
396,2021-07-21,SSD,Armazenamento,Centro-Oeste,Helena,7088.9,8,56711.2,48192.11,8519.09
397,2022-07-07,Teclado,Periféricos,Centro-Oeste,Carlos,1147.92,2,2295.84,1436.8,859.04
398,2022-10-10,Webcam,Vídeo,Nordeste,Carlos,7708.64,1,7708.64,4904.97,2803.67
399,2022-03-02,Mouse,Periféricos,Nordeste,Daniela,4846.49,6,29078.94,17512.19,11566.75
400,2024-09-17,Mouse,Periféricos,Sul,Bruno,1131.72,3,3395.16,2152.49,1242.67
401,2021-05-01,HD Externo,Armazenamento,Nordeste,Helena,746.68,7,5226.76,3987.48,1239.28
402,2022-06-10,HD Externo,Armazenamento,Norte,Helena,1593.02,5,7965.1,6555.65,1409.45
403,2024-09-11,Monitor,Monitores,Sudeste,Eduardo,625.84,8,5006.72,2862.69,2144.03
404,2025-01-19,HD Externo,Armazenamento,Centro-Oeste,Carlos,7605.07,6,45630.42,28909.08,16721.34
405,2024-08-11,Webcam,Vídeo,Nordeste,Eduardo,3382.03,8,27056.24,16299.86,10756.38
406,2024-08-17,Headset,Áudio,Centro-Oeste,Bruno,1485.22,1,1485.22,890.09,595.13
407,2021-08-17,Monitor,Monitores,Sul,Fernanda,6201.75,9,55815.75,41720.28,14095.47
408,2023-02-15,Teclado,Periféricos,Sul,Daniela,1519.53,2,3039.06,1645.33,1393.73
409,2024-05-04,Monitor,Monitores,Sudeste,Carlos,969.99,1,969.99,629.8,340.19
410,2021-05-11,Teclado,Periféricos,Centro-Oeste,Bruno,3086.5,2,6173.0,3943.68,2229.32
411,2022-12-26,SSD,Armazenamento,Centro-Oeste,Helena,2349.62,8,18796.96,10680.33,8116.63
412,2022-09-28,Notebook,Computadores,Sul,Ana,4315.89,9,38843.01,28790.43,10052.58
413,2024-02-13,Notebook,Computadores,Norte,Carlos,6499.86,5,32499.3,22774.55,9724.75
414,2024-12-06,Webcam,Vídeo,Sul,Helena,351.02,10,3510.2,2086.26,1423.94
415,2024-04-22,HD Externo,Armazenamento,Sudeste,Ana,4071.89,5,20359.45,11671.17,8688.28
416,2022-01-23,HD Externo,Armazenamento,Norte,Ana,3658.76,8,29270.08,18023.22,11246.86
417,2023-07-31,Mouse,Periféricos,Nordeste,Helena,155.26,6,931.56,568.52,363.04
418,2023-08-09,Headset,Áudio,Nordeste,Eduardo,6153.26,7,43072.82,30372.58,12700.24
419,2021-05-26,Mouse,Periféricos,Nordeste,Carlos,4090.99,6,24545.94,18598.75,5947.19
420,2023-02-11,SSD,Armazenamento,Sul,Fernanda,2174.41,3,6523.23,4916.28,1606.95
421,2024-06-16,Teclado,Periféricos,Sudeste,Ana,6006.5,6,36039.0,30239.31,5799.69
422,2021-04-13,HD Externo,Armazenamento,Sudeste,Ana,7777.35,10,77773.5,59370.51,18402.99
423,2021-08-26,Notebook,Computadores,Sudeste,Gabriel,623.65,4,2494.6,1267.73,1226.87
424,2024-09-22,Monitor,Monitores,Sudeste,Ana,449.04,2,898.08,512.89,385.19
425,2022-02-25,Mouse,Periféricos,Sul,Ana,3862.8,10,38628.0,28123.12,10504.88
426,2022-05-07,Webcam,Vídeo,Sudeste,Gabriel,952.62,9,8573.58,6608.38,1965.2
427,2022-01-09,Webcam,Vídeo,Sul,Ana,6074.44,3,18223.32,11903.48,6319.84
428,2021-01-08,Teclado,Periféricos,Sul,Bruno,2830.95,10,28309.5,16796.87,11512.63
429,2022-03-05,Teclado,Periféricos,Centro-Oeste,Ana,6276.94,8,50215.52,29633.69,20581.83
430,2023-05-10,Notebook,Computadores,Sudeste,Fernanda,5064.41,2,10128.82,7991.73,2137.09
431,2022-11-19,Notebook,Computadores,Sudeste,Eduardo,5423.17,2,10846.34,6168.06,4678.28
432,2022-03-03,Headset,Áudio,Sul,Daniela,5180.79,9,46627.11,27106.23,19520.88
433,2023-06-06,Headset,Áudio,Norte,Bruno,1880.43,4,7521.72,5180.82,2340.9
434,2025-01-27,Mouse,Periféricos,Norte,Daniela,7567.61,1,7567.61,4221.81,3345.8
435,2023-10-14,Notebook,Computadores,Sudeste,Daniela,7587.92,2,15175.84,8146.06,7029.78
436,2021-02-07,HD Externo,Armazenamento,Sul,Carlos,1065.75,6,6394.5,3989.32,2405.18
437,2023-10-12,Headset,Áudio,Centro-Oeste,Eduardo,828.45,9,7456.05,4046.82,3409.23
438,2023-05-25,Mouse,Periféricos,Sudeste,Ana,708.69,5,3543.45,2216.43,1327.02
439,2021-12-18,HD Externo,Armazenamento,Nordeste,Carlos,7076.97,3,21230.91,13916.46,7314.45
440,2022-09-23,Headset,Áudio,Nordeste,Carlos,1972.0,8,15776.0,9079.66,6696.34
441,2021-11-21,Mouse,Periféricos,Centro-Oeste,Daniela,2118.29,5,10591.45,7028.83,3562.62
442,2023-11-03,Notebook,Computadores,Sul,Helena,6308.75,3,18926.25,11490.02,7436.23
443,2021-12-12,Webcam,Vídeo,Centro-Oeste,Gabriel,1208.05,8,9664.4,7352.27,2312.13
444,2025-01-17,Headset,Áudio,Sul,Fernanda,5900.27,7,41301.89,31446.2,9855.69
445,2024-11-04,Mouse,Periféricos,Sul,Eduardo,337.25,3,1011.75,665.31,346.44
446,2022-06-20,Notebook,Computadores,Nordeste,Fernanda,6131.98,3,18395.94,15002.14,3393.8
447,2024-01-08,Teclado,Periféricos,Sudeste,Carlos,5969.82,6,35818.92,29808.81,6010.11
448,2023-02-01,HD Externo,Armazenamento,Sul,Helena,2565.89,1,2565.89,2109.73,456.16
449,2024-11-14,Teclado,Periféricos,Sudeste,Helena,4878.46,8,39027.68,19932.15,19095.53
450,2021-02-26,SSD,Armazenamento,Nordeste,Helena,2654.04,9,23886.36,18998.48,4887.88
451,2021-05-12,SSD,Armazenamento,Sudeste,Eduardo,4263.58,8,34108.64,26442.41,7666.23
452,2021-07-25,Webcam,Vídeo,Centro-Oeste,Helena,1481.16,9,13330.44,7330.08,6000.36
453,2023-04-16,Headset,Áudio,Centro-Oeste,Fernanda,7263.23,10,72632.3,59268.9,13363.4
454,2023-03-10,Mouse,Periféricos,Sudeste,Fernanda,231.07,3,693.21,419.73,273.48
455,2024-02-08,Mouse,Periféricos,Sul,Helena,609.93,1,609.93,345.43,264.5
456,2023-11-15,HD Externo,Armazenamento,Sudeste,Gabriel,6333.27,1,6333.27,4368.2,1965.07
457,2023-09-05,Teclado,Periféricos,Norte,Carlos,6038.06,10,60380.6,38419.77,21960.83
458,2024-02-22,HD Externo,Armazenamento,Sudeste,Gabriel,3780.62,2,7561.24,3922.15,3639.09
459,2022-08-11,Monitor,Monitores,Nordeste,Daniela,2656.86,7,18598.02,10956.73,7641.29
460,2022-10-01,HD Externo,Armazenamento,Norte,Fernanda,5507.4,8,44059.2,23314.97,20744.23
461,2022-10-30,SSD,Armazenamento,Sul,Gabriel,3412.08,4,13648.32,9580.06,4068.26
462,2022-03-26,Notebook,Computadores,Sudeste,Fernanda,4381.38,10,43813.8,34794.82,9018.98
463,2021-05-11,Headset,Áudio,Nordeste,Carlos,4447.53,3,13342.59,10525.78,2816.81
464,2022-07-21,Monitor,Monitores,Nordeste,Ana,3248.34,10,32483.4,24187.41,8295.99
465,2021-06-17,Monitor,Monitores,Norte,Carlos,6947.72,7,48634.04,36452.4,12181.64
466,2024-05-11,Teclado,Periféricos,Centro-Oeste,Eduardo,4702.98,2,9405.96,6999.3,2406.66
467,2021-06-27,SSD,Armazenamento,Sul,Eduardo,7092.22,2,14184.44,7401.86,6782.58
468,2024-03-10,Mouse,Periféricos,Nordeste,Helena,7818.99,5,39094.95,33064.02,6030.93
469,2024-12-29,Monitor,Monitores,Nordeste,Eduardo,741.9,3,2225.7,1794.13,431.57
470,2021-07-20,Notebook,Computadores,Nordeste,Fernanda,7179.56,2,14359.12,7744.7,6614.42
471,2024-07-19,Teclado,Periféricos,Centro-Oeste,Carlos,4284.95,3,12854.85,8038.31,4816.54
472,2022-03-30,SSD,Armazenamento,Centro-Oeste,Gabriel,7371.88,4,29487.52,15882.91,13604.61
473,2023-08-15,HD Externo,Armazenamento,Nordeste,Gabriel,6517.81,10,65178.1,34846.9,30331.2
474,2024-10-04,Mouse,Periféricos,Nordeste,Daniela,1212.29,7,8486.03,6837.94,1648.09
475,2023-04-01,SSD,Armazenamento,Nordeste,Gabriel,3070.33,4,12281.32,7795.5,4485.82
476,2021-08-11,SSD,Armazenamento,Nordeste,Carlos,1633.96,6,9803.76,7544.59,2259.17
477,2022-04-14,Webcam,Vídeo,Norte,Ana,6978.2,6,41869.2,34713.06,7156.14
478,2023-11-13,HD Externo,Armazenamento,Sudeste,Daniela,7702.95,9,69326.55,46904.65,22421.9
479,2022-06-26,Mouse,Periféricos,Sudeste,Helena,2178.46,2,4356.92,2190.94,2165.98
480,2022-09-23,Headset,Áudio,Sul,Daniela,1218.69,1,1218.69,740.26,478.43
481,2024-03-30,Mouse,Periféricos,Sul,Ana,1829.79,7,12808.53,9602.82,3205.71
482,2023-04-17,Webcam,Vídeo,Centro-Oeste,Bruno,6070.14,9,54631.26,43210.37,11420.89
483,2024-03-14,Webcam,Vídeo,Sul,Ana,6534.68,4,26138.72,14012.45,12126.27
484,2025-01-18,Monitor,Monitores,Nordeste,Bruno,691.46,5,3457.3,2188.19,1269.11
485,2024-08-22,SSD,Armazenamento,Norte,Eduardo,5102.41,5,25512.05,16050.81,9461.24
486,2024-02-13,Mouse,Periféricos,Nordeste,Gabriel,7534.38,3,22603.14,14265.41,8337.73
487,2023-01-08,HD Externo,Armazenamento,Sudeste,Fernanda,4085.64,8,32685.12,20816.41,11868.71
488,2022-03-11,SSD,Armazenamento,Sudeste,Eduardo,4230.0,6,25380.0,15256.2,10123.8
489,2024-01-16,HD Externo,Armazenamento,Nordeste,Ana,1167.69,8,9341.52,7903.23,1438.29
490,2021-07-21,Webcam,Vídeo,Centro-Oeste,Carlos,6840.41,7,47882.87,38883.92,8998.95
491,2022-09-24,Webcam,Vídeo,Norte,Helena,7505.35,9,67548.15,40490.36,27057.79
492,2022-06-22,SSD,Armazenamento,Norte,Eduardo,4853.27,4,19413.08,10606.44,8806.64
493,2021-09-22,Monitor,Monitores,Sul,Fernanda,2545.47,6,15272.82,9440.99,5831.83
494,2021-04-08,Mouse,Periféricos,Norte,Daniela,7142.19,10,71421.9,38289.21,33132.69
495,2023-01-27,Mouse,Periféricos,Centro-Oeste,Helena,527.43,1,527.43,308.24,219.19
496,2021-05-29,Teclado,Periféricos,Sudeste,Carlos,3207.25,2,6414.5,5192.17,1222.33
497,2024-03-13,Notebook,Computadores,Sul,Helena,2722.59,5,13612.95,11528.47,2084.48
498,2024-09-30,Mouse,Periféricos,Centro-Oeste,Eduardo,5808.27,6,34849.62,28028.29,6821.33
499,2024-07-07,HD Externo,Armazenamento,Nordeste,Eduardo,5393.1,8,43144.8,32610.79,10534.01
500,2021-04-23,Mouse,Periféricos,Norte,Eduardo,4497.47,5,22487.35,18772.8,3714.55
501,2024-12-15,Teclado,Periféricos,Norte,Eduardo,836.87,7,5858.09,3173.31,2684.78
502,2023-12-13,SSD,Armazenamento,Nordeste,Daniela,7302.17,3,21906.51,15547.81,6358.7
503,2021-03-10,Headset,Áudio,Sudeste,Bruno,1469.79,10,14697.9,10484.71,4213.19
504,2024-04-25,SSD,Armazenamento,Sul,Helena,6860.69,5,34303.45,24138.16,10165.29
505,2021-02-18,HD Externo,Armazenamento,Sudeste,Ana,4246.75,10,42467.5,25483.48,16984.02
506,2022-04-19,Mouse,Periféricos,Nordeste,Gabriel,7347.18,5,36735.9,23935.28,12800.62
507,2023-08-16,Notebook,Computadores,Nordeste,Daniela,3764.8,10,37648.0,22199.59,15448.41
508,2022-07-01,Headset,Áudio,Sudeste,Gabriel,379.2,9,3412.8,2121.86,1290.94
509,2024-05-07,SSD,Armazenamento,Nordeste,Daniela,5761.12,4,23044.48,12081.67,10962.81
510,2024-10-11,Notebook,Computadores,Sudeste,Fernanda,488.89,10,4888.9,3886.01,1002.89
511,2022-07-08,Notebook,Computadores,Norte,Carlos,6304.99,9,56744.91,37471.39,19273.52
512,2021-12-22,Headset,Áudio,Sudeste,Carlos,7544.28,6,45265.68,23432.03,21833.65
513,2023-04-17,Mouse,Periféricos,Nordeste,Helena,1451.32,1,1451.32,941.11,510.21
514,2022-01-04,Webcam,Vídeo,Centro-Oeste,Carlos,4443.36,1,4443.36,2311.0,2132.36
515,2021-06-09,Webcam,Vídeo,Sudeste,Daniela,4074.48,2,8148.96,5303.28,2845.68
516,2023-11-03,SSD,Armazenamento,Nordeste,Fernanda,6903.85,3,20711.55,10588.88,10122.67
517,2024-12-28,SSD,Armazenamento,Norte,Bruno,1840.1,8,14720.8,7362.23,7358.57
518,2023-06-24,Monitor,Monitores,Sul,Fernanda,2931.73,6,17590.38,13635.0,3955.38
519,2022-12-26,Teclado,Periféricos,Nordeste,Gabriel,2133.94,4,8535.76,5628.16,2907.6
520,2022-07-08,Notebook,Computadores,Sul,Eduardo,1591.87,10,15918.7,11071.63,4847.07
521,2021-07-23,Headset,Áudio,Norte,Fernanda,7227.75,3,21683.25,13825.56,7857.69
522,2021-06-09,Teclado,Periféricos,Nordeste,Fernanda,440.71,9,3966.39,2726.03,1240.36
523,2021-05-04,Headset,Áudio,Norte,Eduardo,810.85,6,4865.1,2822.5,2042.6
524,2023-11-17,Notebook,Computadores,Centro-Oeste,Bruno,6357.23,2,12714.46,7371.42,5343.04
525,2021-12-22,HD Externo,Armazenamento,Nordeste,Helena,2184.63,5,10923.15,5473.92,5449.23
526,2024-01-06,Mouse,Periféricos,Nordeste,Bruno,2748.72,8,21989.76,13526.02,8463.74
527,2021-02-15,Notebook,Computadores,Norte,Gabriel,1893.79,7,13256.53,10705.25,2551.28
528,2024-10-14,Monitor,Monitores,Sul,Ana,7433.5,4,29734.0,21719.35,8014.65
529,2024-03-23,Mouse,Periféricos,Nordeste,Ana,3142.17,6,18853.02,10989.48,7863.54
530,2022-12-13,Monitor,Monitores,Centro-Oeste,Helena,4450.36,1,4450.36,2852.03,1598.33
531,2022-01-26,Webcam,Vídeo,Nordeste,Daniela,7262.35,5,36311.75,26764.14,9547.61
532,2023-09-07,Webcam,Vídeo,Sul,Carlos,5466.73,1,5466.73,3487.04,1979.69
